S.No.,Global ID,Site Name,State/Circle,District,Cluster,Alarm On-Site,Alarm Start Time,Alarm End Time,Duration (HH:MM:SS),Battery Start Volt,Battery End Volt,Temp.,IMEI,Site Running ON,Energy Start Time,Energy End Time,Acknowledge
2347,ST-DELHI-HPSC-032,HPSC_Sector 7_2,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:52:41,2026-04-07 14:00:30,00:07:49,53.35,51.71,0.00,'861919081996885,SOBT,2026-04-07 13:52:41,2026-04-07 14:00:30,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2348,ST-DELHI-HPSC-032,HPSC_Sector 7_2,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:52:41,2026-04-07 14:00:30,00:07:49,53.35,51.71,0.00,'861919081996885,SOBT,2026-04-07 13:52:41,2026-04-07 14:00:30,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2349,ST-DELHI-HPSC-275,HPSC_Behta_Hajipur_GBD_2,Delhi,Ghaziabad,Ghaziabad,Door-Open,2026-04-07 13:52:19,2026-04-07 13:59:07,00:06:48,54.20,54.40,0.00,'861919084310977,SOEB,2026-04-07 12:29:11,2026-04-07 14:59:53,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2350,ST-DELHI-HPSC-275,HPSC_Behta_Hajipur_GBD_2,Delhi,Ghaziabad,Ghaziabad,Door-Open,2026-04-07 13:52:19,2026-04-07 13:59:07,00:06:48,54.20,54.40,0.00,'861919084310977,SOEB,2026-04-07 12:29:11,2026-04-07 14:59:53,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2351,ST-DELHI-HPSC-078,HPSC_Sec134  Noida_1,Delhi,Faridabad,Faridabad,AM MNSF,2026-04-07 13:52:14,2026-04-07 14:12:39,00:20:25,50.90,50.60,0.00,'861919084310456,SOBT,2026-04-07 13:52:14,2026-04-07 14:12:39,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2352,ST-DELHI-HPSC-078,HPSC_Sec134  Noida_1,Delhi,Faridabad,Faridabad,AM MNSF,2026-04-07 13:52:14,2026-04-07 14:12:39,00:20:25,50.90,50.60,0.00,'861919084310456,SOBT,2026-04-07 13:52:14,2026-04-07 14:12:39,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2353,STPL-DELHI-MACRO-009,Sonia Vihar Seelam Pur_7,Delhi,Delhi Ncr,DELHI NCR,AM MNSF,2026-04-07 13:51:42,2026-04-07 14:01:18,00:09:36,49.70,49.70,0.00,'867950079195325,SOBT,2026-04-07 13:51:42,2026-04-07 14:01:18,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2354,STPL-DELHI-MACRO-009,Sonia Vihar Seelam Pur_7,Delhi,Delhi Ncr,DELHI NCR,AM MNSF,2026-04-07 13:51:42,2026-04-07 14:01:18,00:09:36,49.70,49.70,0.00,'867950079195325,SOBT,2026-04-07 13:51:42,2026-04-07 14:01:18,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2355,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,BTLV,2026-04-07 13:49:28,2026-04-07 13:59:39,00:10:11,43.80,53.00,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2356,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,BTLV,2026-04-07 13:49:28,2026-04-07 13:59:39,00:10:11,43.80,53.00,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2357,ST-GUJ-MACRO-009,Mansarovar,Gujrat,Surat,Surat,AM MNSF,2026-04-07 13:49:24,2026-04-07 14:36:44,00:47:20,50.14,50.57,0.00,'861919084340263,SOBT,2026-04-07 13:49:24,2026-04-07 14:36:44,"Level-1, Status-DIALING, Number-6359988360; Level-2, Status-DIALING, Number-8000012005; Level-3, Status-DIALING, Number-7226080870"
2358,ST-GUJ-MACRO-009,Mansarovar,Gujrat,Surat,Surat,AM MNSF,2026-04-07 13:49:24,2026-04-07 14:36:44,00:47:20,50.14,50.57,0.00,'861919084340263,SOBT,2026-04-07 13:49:24,2026-04-07 14:36:44,"Level-1, Status-DIALING, Number-6359988360; Level-2, Status-DIALING, Number-8000012005; Level-3, Status-DIALING, Number-7226080870"
2359,ST-DELHI-HPSC-265,HPSC_NOD_Sultanpur,Delhi,North Delhi,North Delhi,AM MNSF,2026-04-07 13:48:45,2026-04-07 13:51:08,00:02:23,52.60,51.60,0.00,'866082076647685,SOBT,2026-04-07 13:48:45,2026-04-07 13:51:08,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2360,ST-DELHI-HPSC-265,HPSC_NOD_Sultanpur,Delhi,North Delhi,North Delhi,AM MNSF,2026-04-07 13:48:45,2026-04-07 13:51:08,00:02:23,52.60,51.60,0.00,'866082076647685,SOBT,2026-04-07 13:48:45,2026-04-07 13:51:08,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2361,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,TPMS Supply Failed,2026-04-07 13:48:26,2026-04-07 13:52:34,00:04:08,53.00,43.80,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2362,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,TPMS Supply Failed,2026-04-07 13:48:26,2026-04-07 13:52:34,00:04:08,53.00,43.80,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2363,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,Door-Open,2026-04-07 13:47:32,2026-04-07 13:51:06,00:03:34,53.00,43.80,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2364,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,Door-Open,2026-04-07 13:47:32,2026-04-07 13:51:06,00:03:34,53.00,43.80,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2365,ST-DELHI-HPSC-079,HPSC_ Noida Sec 130Dadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:46:08,2026-04-07 13:58:51,00:12:43,52.00,49.35,0.00,'861919082023523,SOBT,2026-04-07 13:46:08,2026-04-07 13:58:51,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2366,ST-DELHI-HPSC-079,HPSC_ Noida Sec 130Dadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:46:08,2026-04-07 13:58:51,00:12:43,52.00,49.35,0.00,'861919082023523,SOBT,2026-04-07 13:46:08,2026-04-07 13:58:51,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2367,ST-DELHI-HPSC-172,HPSC_Dadri_2,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:46:06,2026-04-07 13:55:14,00:09:08,53.64,51.35,0.00,'861919081971185,SOBT,2026-04-07 13:46:06,2026-04-07 13:55:14,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2368,ST-DELHI-HPSC-172,HPSC_Dadri_2,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:46:06,2026-04-07 13:55:14,00:09:08,53.64,51.35,0.00,'861919081971185,SOBT,2026-04-07 13:46:06,2026-04-07 13:55:14,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2369,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,AM MNSF,2026-04-07 13:45:51,2026-04-07 14:13:53,00:28:02,50.57,50.14,0.00,'861919084260586,SOBT,2026-04-07 13:45:51,2026-04-07 14:13:53,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
2370,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,AM MNSF,2026-04-07 13:45:51,2026-04-07 14:13:53,00:28:02,50.57,50.14,0.00,'861919084260586,SOBT,2026-04-07 13:45:51,2026-04-07 14:13:53,"Level-1, Status-No.Block by Server, Number-9975894886; Level-2, Status-No.Block by Server, Number-9975894886; Level-3, Status-No.Block by Server, Number-8888806810"
2371,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:45:01,2026-04-07 15:12:26,01:27:25,51.60,48.50,0.00,'861919084284875,SOBT,2026-04-07 13:45:01,2026-04-07 15:12:26,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2372,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:45:01,2026-04-07 15:12:26,01:27:25,51.60,48.50,0.00,'861919084284875,SOBT,2026-04-07 13:45:01,2026-04-07 15:12:26,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2373,ST-MAH-OD-0015,Walivgaon,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-07 13:44:45,2026-04-07 13:55:33,00:10:48,49.35,49.28,0.00,'861919081975228,SOBT,2026-04-07 13:44:45,2026-04-07 13:55:33,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
2374,ST-MAH-OD-0015,Walivgaon,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-07 13:44:45,2026-04-07 13:55:33,00:10:48,49.35,49.28,0.00,'861919081975228,SOBT,2026-04-07 13:44:45,2026-04-07 13:55:33,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
2375,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,Door-Open,2026-04-07 13:43:46,2026-04-07 13:47:09,00:03:23,53.00,53.00,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2376,ST-UPE-HPSC-006,Hanuman Chowk,UP East,Kanpur,Kanpur,Door-Open,2026-04-07 13:43:46,2026-04-07 13:47:09,00:03:23,53.00,53.00,0.00,'867950079197016,SOEB,2026-04-07 00:00:00,2026-04-07 17:46:10,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
2377,ST-UPE-HPSC-007,Mcrobetgunj,UP East,Kanpur,Kanpur,AM MNSF,2026-04-07 13:41:58,2026-04-07 14:18:30,00:36:32,52.20,49.90,0.00,'867950079195838,SOBT,2026-04-07 13:41:58,2026-04-07 14:18:30,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
2378,ST-UPE-HPSC-007,Mcrobetgunj,UP East,Kanpur,Kanpur,AM MNSF,2026-04-07 13:41:58,2026-04-07 14:18:30,00:36:32,52.20,49.90,0.00,'867950079195838,SOBT,2026-04-07 13:41:58,2026-04-07 14:18:30,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
2379,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 13:41:10,2026-04-07 13:49:14,00:08:04,51.80,50.00,0.00,'861919084308583,SOBT,2026-04-07 13:41:10,2026-04-07 13:49:14,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2380,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 13:41:10,2026-04-07 13:49:14,00:08:04,51.80,50.00,0.00,'861919084308583,SOBT,2026-04-07 13:41:10,2026-04-07 13:49:14,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2381,ST-GUJ-MACRO-065,Giramtha,Gujrat,Ahmedabad,Ahmedabad,AM MNSF,2026-04-07 13:40:44,2026-04-07 13:41:34,00:00:50,52.14,51.70,0.00,'865510082842768,SOBT,2026-04-07 13:40:44,2026-04-07 13:41:34,"Level-1, Status-DIALING, Number-7226080870; Level-2, Status-DIALING, Number-8980445100; Level-3, Status-DIALING, Number-7226080870"
2382,ST-GUJ-MACRO-065,Giramtha,Gujrat,Ahmedabad,Ahmedabad,AM MNSF,2026-04-07 13:40:44,2026-04-07 13:41:34,00:00:50,52.14,51.70,0.00,'865510082842768,SOBT,2026-04-07 13:40:44,2026-04-07 13:41:34,"Level-1, Status-DIALING, Number-7226080870; Level-2, Status-DIALING, Number-8980445100; Level-3, Status-DIALING, Number-7226080870"
2383,ST-DELHI-HPSC-014,HPSC_kureni,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:40:26,2026-04-07 14:32:07,00:51:41,53.90,48.90,0.00,'867950079194567,SOBT,2026-04-07 13:40:26,2026-04-07 14:32:07,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
2384,ST-DELHI-HPSC-014,HPSC_kureni,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:40:26,2026-04-07 14:32:07,00:51:41,53.90,48.90,0.00,'867950079194567,SOBT,2026-04-07 13:40:26,2026-04-07 14:32:07,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
2385,ST-DELHI-HPSC-012,HPSC_Tikri Kalan_1,Delhi,Delhi,Delhi,Door-Open,2026-04-07 13:39:02,2026-04-07 14:00:19,00:21:17,0.00,0.00,0.00,'861919084308898,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400"
2386,ST-DELHI-HPSC-012,HPSC_Tikri Kalan_1,Delhi,Delhi,Delhi,Door-Open,2026-04-07 13:39:02,2026-04-07 14:00:19,00:21:17,0.00,0.00,0.00,'861919084308898,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400"
2387,ST-DELHI-HPSC-042,HPSC_Bhondsi(168)Sohna_4,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:38:49,2026-04-07 14:41:07,01:02:18,49.40,50.40,0.00,'866082076610972,SOBT,2026-04-07 13:38:49,2026-04-07 14:41:07,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2388,ST-DELHI-HPSC-042,HPSC_Bhondsi(168)Sohna_4,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:38:49,2026-04-07 14:41:07,01:02:18,49.40,50.40,0.00,'866082076610972,SOBT,2026-04-07 13:38:49,2026-04-07 14:41:07,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2389,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 13:38:09,2026-04-07 13:45:32,00:07:23,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2390,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 13:38:09,2026-04-07 13:45:32,00:07:23,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2391,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-07 13:37:55,2026-04-07 13:38:34,00:00:39,54.49,54.49,0.00,'866082076631002,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
2392,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-07 13:37:55,2026-04-07 13:38:34,00:00:39,54.49,54.49,0.00,'866082076631002,SOEB,2026-04-07 00:00:00,2026-04-08 00:00:00,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
2393,ST-DELHI-HPSC-322,HPSC_GBD_Partap_Vihar_Khora,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 13:37:12,2026-04-07 14:46:11,01:08:59,49.80,49.60,0.00,'861919084283281,SOBT,2026-04-07 13:37:12,2026-04-07 14:46:11,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2394,ST-DELHI-HPSC-322,HPSC_GBD_Partap_Vihar_Khora,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-07 13:37:12,2026-04-07 14:46:11,01:08:59,49.80,49.60,0.00,'861919084283281,SOBT,2026-04-07 13:37:12,2026-04-07 14:46:11,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2395,ST-DELHI-HPSC-243,HPSC_ Noida SECTOR 8Dadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:36:48,2026-04-07 13:52:15,00:15:27,49.80,48.70,0.00,'866082076611046,SOBT,2026-04-07 13:36:48,2026-04-07 13:52:15,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2396,ST-DELHI-HPSC-243,HPSC_ Noida SECTOR 8Dadri_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:36:48,2026-04-07 13:52:15,00:15:27,49.80,48.70,0.00,'866082076611046,SOBT,2026-04-07 13:36:48,2026-04-07 13:52:15,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2397,ST-DELHI-HPSC-041,HPSC_Wazirabad GGN_1,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:36:31,2026-04-07 13:43:20,00:06:49,50.70,49.10,0.00,'861919084308914,SOBT,2026-04-07 13:36:31,2026-04-07 13:43:20,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2398,ST-DELHI-HPSC-041,HPSC_Wazirabad GGN_1,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:36:31,2026-04-07 13:43:20,00:06:49,50.70,49.10,0.00,'861919084308914,SOBT,2026-04-07 13:36:31,2026-04-07 13:43:20,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2399,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 13:36:09,2026-04-07 13:37:10,00:01:01,47.70,49.80,0.00,'866082076628693,SOEB,2026-04-07 13:27:32,2026-04-07 14:00:11,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2400,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,BTLV,2026-04-07 13:36:09,2026-04-07 13:37:10,00:01:01,47.70,49.80,0.00,'866082076628693,SOEB,2026-04-07 13:27:32,2026-04-07 14:00:11,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
2401,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 13:22:34,2026-04-07 13:29:00,00:06:26,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2402,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 13:22:34,2026-04-07 13:29:00,00:06:26,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2403,ST-DELHI-HPSC-209,HPSC_Bakkar WalaPunjabi Bagh_1,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:21:48,2026-04-07 14:07:30,00:45:42,50.50,49.60,0.00,'861919084304467,SOBT,2026-04-07 13:21:48,2026-04-07 14:07:30,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
2404,ST-DELHI-HPSC-209,HPSC_Bakkar WalaPunjabi Bagh_1,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:21:48,2026-04-07 14:07:30,00:45:42,50.50,49.60,0.00,'861919084304467,SOBT,2026-04-07 13:21:48,2026-04-07 14:07:30,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
2405,ST-UPE-HPSC-047,Shivani Vihar Rd Abrar Nagar,UP East,Lucknow,Lucknow,AM MNSF,2026-04-07 13:21:18,2026-04-07 13:27:23,00:06:05,53.00,50.20,0.00,'866082076637645,SOBT,2026-04-07 13:21:18,2026-04-07 13:27:23,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
2406,ST-UPE-HPSC-047,Shivani Vihar Rd Abrar Nagar,UP East,Lucknow,Lucknow,AM MNSF,2026-04-07 13:21:18,2026-04-07 13:27:23,00:06:05,53.00,50.20,0.00,'866082076637645,SOBT,2026-04-07 13:21:18,2026-04-07 13:27:23,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
2407,ST-DELHI-HPSC-169,HPSC_Badshahpur,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:15:38,2026-04-07 14:28:08,01:12:30,49.10,50.60,0.00,'861919084304632,SOBT,2026-04-07 13:15:38,2026-04-07 14:28:08,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2408,ST-DELHI-HPSC-169,HPSC_Badshahpur,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:15:38,2026-04-07 14:28:08,01:12:30,49.10,50.60,0.00,'861919084304632,SOBT,2026-04-07 13:15:38,2026-04-07 14:28:08,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2409,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:13:42,2026-04-07 13:21:08,00:07:26,51.60,49.70,0.00,'861919084284875,SOBT,2026-04-07 13:13:42,2026-04-07 13:21:08,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2410,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-07 13:13:42,2026-04-07 13:21:08,00:07:26,51.60,49.70,0.00,'861919084284875,SOBT,2026-04-07 13:13:42,2026-04-07 13:21:08,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2411,ST-DELHI-HPSC-042,HPSC_Bhondsi(168)Sohna_4,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:10:31,2026-04-07 13:38:30,00:27:59,49.50,0.00,0.00,'866082076610972,SOBT,2026-04-07 13:10:31,2026-04-07 13:38:30,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2412,ST-DELHI-HPSC-042,HPSC_Bhondsi(168)Sohna_4,Delhi,Delhi,Delhi,AM MNSF,2026-04-07 13:10:31,2026-04-07 13:38:30,00:27:59,49.50,0.00,0.00,'866082076610972,SOBT,2026-04-07 13:10:31,2026-04-07 13:38:30,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
2413,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 13:10:10,2026-04-07 13:15:22,00:05:12,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
2414,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-07 13:10:10,2026-04-07 13:15:22,00:05:12,0.00,0.00,0.00,'866082076609081,SOEB,2026-04-07 00:00:00,2026-04-07 15:53:22,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
