S.No.,Global ID,Site Name,State/Circle,District,Cluster,Alarm On-Site,Alarm Start Time,Alarm End Time,Duration (HH:MM:SS),Battery Start Volt,Battery End Volt,Temp.,IMEI,Site Running ON,Energy Start Time,Energy End Time,Acknowledge
300,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 13:01:14,2026-04-25 13:04:12,00:02:58,53.50,51.10,0.00,'861919084308583,SOBT,2026-04-25 13:01:14,2026-04-25 13:04:12,"Level-1, Status-DIALING, Number-8448102503; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
301,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-25 12:59:22,2026-04-25 13:00:22,00:01:00,51.70,49.00,0.00,'866082076638031,SOBT,2026-04-25 12:59:22,2026-04-25 13:00:22,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
302,STPL-DELHI-HPSC-168,HPSC_Tigri_3,Delhi,Noida,Noida,Door-Open,2026-04-25 12:57:47,2026-04-26 14:22:16,25:24:29,0.00,0.00,0.00,'866082076637959,SOBT,2026-04-25 05:42:23,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
303,STPL-DELHI-HPSC-168,HPSC_Tigri_3,Delhi,Noida,Noida,Fire and smoke 1,2026-04-25 12:57:47,2026-04-26 14:22:16,25:24:29,0.00,0.00,0.00,'866082076637959,SOBT,2026-04-25 05:42:23,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
304,ST-UPE-HPSC-053,Daheli Sujanpur-2,UP East,Kanpur,Kanpur,BTLV,2026-04-25 12:56:04,2026-04-25 15:01:19,02:05:15,4.71,48.57,0.00,'861919084346062,SOBT,2026-04-25 00:00:00,2026-04-25 15:01:19,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
305,ST-UPE-HPSC-053,Daheli Sujanpur-2,UP East,Kanpur,Kanpur,TPMS Supply Failed,2026-04-25 12:55:50,2026-04-25 14:57:49,02:01:59,47.50,0.92,0.00,'861919084346062,SOBT,2026-04-25 00:00:00,2026-04-25 15:01:19,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299"
306,STPL-DELHI-HPSC-168,HPSC_Tigri_3,Delhi,Noida,Noida,Door-Open,2026-04-25 12:55:38,2026-04-25 12:56:10,00:00:32,0.00,0.00,0.00,'866082076637959,SOBT,2026-04-25 05:42:23,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
307,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-25 12:55:21,2026-04-25 12:56:19,00:00:58,50.50,48.90,0.00,'866082076638031,SOBT,2026-04-25 12:55:21,2026-04-25 12:56:19,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
308,STPL-MUM-OD-M018,Airoli Naka Toilet Maksud Khan House,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-25 12:51:56,2026-04-25 12:52:25,00:00:29,47.35,49.50,0.00,'861919084335354,SOBT,2026-04-25 12:44:44,2026-04-25 12:52:25,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
309,ST-MAH-OD-0025,Aasangaon Shahapur,Maharashtra,Mumbai,Thana,AM MNSF,2026-04-25 12:51:52,2026-04-25 13:34:49,00:42:57,50.92,49.92,0.00,'861919084336709,SOBT,2026-04-25 12:51:52,2026-04-25 13:34:49,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
310,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 12:49:41,2026-04-25 13:18:56,00:29:15,48.80,47.70,0.00,'861919084284875,SOBT,2026-04-25 12:49:41,2026-04-25 13:18:56,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
311,ST_MUM_HPSC_0081,VIKAS GUPTA HOUSE,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 12:47:49,2026-04-25 12:48:10,00:00:21,53.40,52.90,0.00,'861919084308609,SOBT,2026-04-25 12:47:49,2026-04-25 12:48:10,"Level-1, Status-DIALING, Number-9029208855; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
312,ST-UPE-HPSC-020,Nanda Nagar chauraha,UP East,Gorakhpur,Gorakhpur,AM MNSF,2026-04-25 12:47:12,2026-04-25 13:07:33,00:20:21,51.20,50.10,0.00,'861919084310084,SOBT,2026-04-25 12:47:12,2026-04-25 13:07:33,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
313,ST-DELHI-HPSC-262,HPSC_GBD_Gharoli_Khora_Colony,Delhi,North Delhi,North Delhi,Mains Failed,2026-04-25 12:47:11,2026-04-25 18:04:25,05:17:14,0.00,0.00,0.00,'866082076649947,SOBT,2026-04-25 12:47:11,2026-04-25 18:04:25,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
314,STPL-MUM-OD-M018,Airoli Naka Toilet Maksud Khan House,Mumbai,Mumbai,MUMBAI,AM MNSF,2026-04-25 12:44:44,2026-04-25 12:52:25,00:07:41,47.92,49.50,0.00,'861919084335354,SOBT,2026-04-25 12:44:44,2026-04-25 12:52:25,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466; Level-3, Status-DIALING, Number-8108779091"
315,ST_MUM_HPSC_0076,RUDRASHAK KATE HOUSE,Mumbai,Mumbai,MUMBAI,Door-Open,2026-04-25 12:44:23,2026-04-25 13:52:07,01:07:44,50.80,53.00,0.00,'866082076609339,SOEB,2026-04-25 12:41:31,2026-04-25 13:27:14,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
316,ST-DELHI-HPSC-267,HPSC_GBD_Gali_No-1_Khora_Colony,Delhi,North Delhi,North Delhi,AM MNSF,2026-04-25 12:43:23,2026-04-25 12:48:10,00:04:47,51.80,49.70,0.00,'866082076628693,SOBT,2026-04-25 12:43:23,2026-04-25 12:48:10,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
317,ST-GUJ-MACRO-034,Vapi GIDC,Gujrat,Valsad,Valsad,AM MNSF,2026-04-25 12:42:10,2026-04-25 13:14:24,00:32:14,52.35,50.78,0.00,'861919084260016,SOBT,2026-04-25 12:42:10,2026-04-25 13:14:24,"Level-1, Status-DIALING, Number-9680635848; Level-2, Status-DIALING, Number-8000012005; Level-3, Status-DIALING, Number-7226080870"
318,ST-DELHI-HPSC-237,HPSC_Sham Nagar_Vishnu Garden_2,Delhi,Delhi,Delhi,AM MNSF,2026-04-25 12:41:30,2026-04-25 14:31:28,01:49:58,50.30,50.80,0.00,'861919084310043,SOBT,2026-04-25 12:41:30,2026-04-25 14:31:28,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
319,ST-DELHI-HPSC-006,HPSC_Surya Vihar Part II_Sector 911,Delhi,Faizabad,Faizabad,BTLV,2026-04-25 12:38:09,2026-04-25 13:16:08,00:37:59,47.50,48.00,0.00,'861919084309284,SOBT,2026-04-25 11:02:21,2026-04-25 13:14:56,"Level-1, Status-BUSY, Number-6392031410; Level-2, Status-No.Block by Server, Number-8395061400"
320,ST-MUM-OD-0130,ANIRUDDHA DARSHAN,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-25 12:37:17,2026-04-25 12:39:28,00:02:11,45.85,52.92,0.00,'861919084334605,SOEB,2026-04-25 10:17:14,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
321,ST-DELHI-MACRO-021,Pocket C_Zulfe Bengal,Delhi,Noida,Noida,Cover Open,2026-04-25 12:36:28,2026-04-25 12:37:31,00:01:03,53.41,53.41,0.00,'867950079198279,SOEB,2026-04-25 00:00:00,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
322,ST-MAH-OD-0030,UPPER DEPO,Maharashtra,Pune,Pune,AM MNSF,2026-04-25 12:36:08,2026-04-25 13:04:49,00:28:41,49.92,50.00,0.00,'861919081961475,SOBT,2026-04-25 12:36:08,2026-04-25 13:04:49,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
323,ST_MUM_HPSC_0076,RUDRASHAK KATE HOUSE,Mumbai,Mumbai,MUMBAI,Fire and smoke 1,2026-04-25 12:35:10,2026-04-25 12:36:08,00:00:58,53.00,53.00,0.00,'866082076609339,SOEB,2026-04-25 07:22:06,2026-04-25 12:38:43,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
324,ST-DELHI-HPSC-074,HPSC_Bahalolpur,Delhi,Noida,Noida,AM MNSF,2026-04-25 12:34:37,2026-04-25 12:36:43,00:02:06,51.64,50.42,0.00,'861919082178004,SOBT,2026-04-25 12:34:37,2026-04-25 12:36:43,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
325,ST-KOL-HPSC-008,Metiabruz,West Bengal,Kolkata,Kolkata,AM MNSF,2026-04-25 12:33:37,2026-04-25 12:34:47,00:01:10,50.40,50.60,0.00,'861919084304863,SOBT,2026-04-25 12:33:37,2026-04-25 12:34:47,"Level-1, Status-DIALING, Number-9800291987; Level-2, Status-DIALING, Number-7003719849; Level-3, Status-DIALING, Number-8515863762"
326,ST-MUM-OD-0130,ANIRUDDHA DARSHAN,Mumbai,Mumbai,MUMBAI,BTLV,2026-04-25 12:31:35,2026-04-25 12:32:54,00:01:19,47.14,50.92,0.00,'861919084334605,SOEB,2026-04-25 10:17:14,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
327,ST-UPE-HPSC-046,Durga Mandir Rd Madehgunj,UP East,Lucknow,Lucknow,AM MNSF,2026-04-25 12:30:00,2026-04-25 12:40:15,00:10:15,51.20,50.90,0.00,'866082076645994,SOBT,2026-04-25 12:30:00,2026-04-25 12:40:15,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
328,ST-UPE-HPSC-042,Takrohi Market,UP East,Lucknow,Lucknow,AM MNSF,2026-04-25 12:29:13,2026-04-25 12:40:24,00:11:11,51.30,50.00,0.00,'861919084311033,SOBT,2026-04-25 12:29:13,2026-04-25 12:40:24,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
329,ST-MUM-OD-0130,ANIRUDDHA DARSHAN,Mumbai,Mumbai,MUMBAI,Door Open,2026-04-25 12:27:15,2026-04-25 12:51:46,00:24:31,52.85,52.57,0.00,'861919084334605,SOEB,2026-04-25 10:17:14,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-7208501421; Level-2, Status-DIALING, Number-8097618466"
330,ST-DELHI-HPSC-004,HPSC_Sector 10B_Sector 37,Delhi,Delhi,Gurgoan,Door-Open,2026-04-25 12:23:33,2026-04-25 12:26:36,00:03:03,54.00,54.00,0.00,'866082076637801,SOEB,2026-04-25 00:00:00,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400"
331,ST-DELHI-MACRO-010,NOD_Sector 141_2,Delhi,Noida,Noida,Mains Failed,2026-04-25 12:23:08,2026-04-25 12:32:44,00:09:36,54.39,49.31,0.00,'866082076631002,SOBT,2026-04-25 12:23:08,2026-04-25 12:32:44,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400"
332,ST-DELHI-HPSC-187,HPSC Chhijarsi & Bahlolpur Colony,Delhi,Noida,Noida,AM MNSF,2026-04-25 12:23:07,2026-04-25 14:56:09,02:33:02,50.60,48.90,0.00,'867950079196851,SOBT,2026-04-25 12:23:07,2026-04-25 14:56:09,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
333,ST_MUM_HPSC_0076,RUDRASHAK KATE HOUSE,Mumbai,Mumbai,MUMBAI,Door-Open,2026-04-25 12:22:33,2026-04-25 12:43:57,00:21:24,52.90,50.80,0.00,'866082076609339,SOEB,2026-04-25 07:22:06,2026-04-25 12:38:43,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
334,ST-MAH-OD-0055,Bhat Pada,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-25 12:22:14,2026-04-25 13:09:05,00:46:51,52.50,50.42,0.00,'861919084259075,SOBT,2026-04-25 12:22:14,2026-04-25 13:09:05,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9823982397; Level-3, Status-DIALING, Number-8888806810"
335,ST-MAH-OD-0012,Bhadrakali-2 Bsnl Relocation,Maharashtra,Nashik,Nashik,AM MNSF,2026-04-25 12:16:28,2026-04-25 12:31:53,00:15:25,50.14,50.00,0.00,'861919084346351,SOBT,2026-04-25 12:16:28,2026-04-25 12:31:53,"Level-1, Status-DIALING, Number-9975894886; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
336,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 12:16:10,2026-04-25 12:28:44,00:12:34,52.10,50.20,0.00,'861919084308583,SOBT,2026-04-25 12:16:10,2026-04-25 12:28:44,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
337,ST-DELHI-HPSC-187,HPSC Chhijarsi & Bahlolpur Colony,Delhi,Noida,Noida,AM MNSF,2026-04-25 12:16:10,2026-04-25 12:21:33,00:05:23,52.40,50.40,0.00,'867950079196851,SOBT,2026-04-25 12:16:10,2026-04-25 12:21:33,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
338,ST-UPE-HPSC-008,Becongunj New,UP East,Kanpur,Kanpur,AM MNSF,2026-04-25 12:14:29,2026-04-25 12:18:52,00:04:23,53.50,50.40,0.00,'866082076647594,SOBT,2026-04-25 12:14:29,2026-04-25 12:18:52,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
339,ST-MAH-OD-0018,PCMC -Old RTO office (Sahu Nagar),Maharashtra,Pune,Pune,BTLV,2026-04-25 12:12:12,2026-04-25 14:51:59,02:39:47,47.42,49.57,0.00,'861919084335917,SOBT,2026-04-25 10:07:16,2026-04-25 14:51:48,"Level-1, Status-DIALING, Number-9823982397; Level-2, Status-DIALING, Number-9975894886"
340,ST-MAH-OD-0008,BELAVALI,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-25 12:08:14,2026-04-25 13:11:02,01:02:48,49.57,50.14,0.00,'861919084333987,SOBT,2026-04-25 12:08:14,2026-04-25 13:11:02,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
341,ST-UPE-HPSC-020,Nanda Nagar chauraha,UP East,Gorakhpur,Gorakhpur,AM MNSF,2026-04-25 12:05:17,2026-04-25 12:26:09,00:20:52,49.50,50.20,0.00,'861919084310084,SOBT,2026-04-25 12:05:17,2026-04-25 12:26:09,"Level-1, Status-No.Block by Server, Number-9936837499; Level-2, Status-No.Block by Server, Number-9140864299; Level-3, Status-No.Block by Server, Number-8767249333"
342,ST-DELHI-HPSC-047,HPSC_Dhana(126) GGN_2,Delhi,Delhi,Delhi,AM MNSF,2026-04-25 12:02:29,2026-04-25 12:41:09,00:38:40,49.30,49.80,0.00,'866082076610022,SOBT,2026-04-25 12:02:29,2026-04-25 12:41:09,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
343,ST-MAH-OD-0054,Yekta Nagar Virar,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-25 11:59:45,2026-04-25 12:12:40,00:12:55,51.50,51.00,0.00,'861919084260099,SOBT,2026-04-25 11:59:45,2026-04-25 12:12:40,"Level-1, Status-NO DIALTONE, Number-9823982397; Level-2, Status-NO DIALTONE, Number-9823982397; Level-3, Status-No.Block by Server, Number-8888806810"
344,ST-MAH-OD-0016,VASAICOURT_INDS,Maharashtra,Vasai,Vasai,AM MNSF,2026-04-25 11:58:59,2026-04-25 12:03:21,00:04:22,49.92,49.50,0.00,'861919081957218,SOBT,2026-04-25 11:58:59,2026-04-25 12:03:21,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
345,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 11:58:20,2026-04-25 12:04:24,00:06:04,52.10,50.80,0.00,'861919084308583,SOBT,2026-04-25 11:58:20,2026-04-25 12:04:24,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
346,ST-DELHI-HPSC-275,HPSC_Behta_Hajipur_GBD_2,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 11:57:35,2026-04-25 12:54:22,00:56:47,50.90,49.00,0.00,'861919084310977,SOBT,2026-04-25 11:57:35,2026-04-25 12:54:22,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
347,ST-DELHI-MACRO-011,Makanpur Colony_1 Sector 62A Noida,Delhi,Noida,Noida,AM MNSF,2026-04-25 11:54:53,2026-04-25 12:12:18,00:17:25,50.50,50.57,0.00,'861919084336022,SOBT,2026-04-25 11:54:53,2026-04-25 12:12:18,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
348,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 11:53:54,2026-04-25 12:09:05,00:15:11,48.70,48.40,0.00,'861919084284875,SOBT,2026-04-25 11:53:54,2026-04-25 12:09:05,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
349,ST-DELHI-HPSC-283,HPSC_SD_Rangpuri_Pahari,Delhi,Gurugram,Gurugram,AM MNSF,2026-04-25 11:51:19,2026-04-25 11:59:19,00:08:00,50.00,50.10,0.00,'861919084311090,SOBT,2026-04-25 11:51:19,2026-04-25 11:59:19,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
350,ST-DELHI-HPSC-026,HPSC_Tikri Kalan_2,Delhi,Delhi,Delhi,AM MNSF,2026-04-25 11:47:07,2026-04-25 11:56:05,00:08:58,50.90,49.40,0.00,'861919084281806,SOBT,2026-04-25 11:47:07,2026-04-25 11:56:05,"Level-1, Status-DIALING, Number-9315997041; Level-2, Status-DIALING, Number-8395061400; Level-3, Status-DIALING, Number-6397156643"
351,ST-DELHI-HPSC-006,HPSC_Surya Vihar Part II_Sector 911,Delhi,Faizabad,Faizabad,BTLV,2026-04-25 11:42:10,2026-04-25 12:37:24,00:55:14,47.90,0.00,0.00,'861919084309284,SOBT,2026-04-25 11:02:21,2026-04-25 13:14:56,"Level-1, Status-DIALING, Number-6392031410; Level-2, Status-DIALING, Number-8395061400"
352,ST-DELHI-HPSC-074,HPSC_Bahalolpur,Delhi,Noida,Noida,AM MNSF,2026-04-25 11:37:32,2026-04-25 11:52:22,00:14:50,49.71,49.71,0.00,'861919082178004,SOBT,2026-04-25 11:37:32,2026-04-25 11:52:22,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
353,ST-DELHI-HPSC-279,HPSC_Nandgram_Ghukna_1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 11:37:30,2026-04-25 12:03:50,00:26:20,50.20,48.60,0.00,'861919084309128,SOBT,2026-04-25 11:37:30,2026-04-25 12:03:50,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
354,ST-DELHI-HPSC-268,HPSC_GBD_Rahul Vihar,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 11:32:09,2026-04-25 11:38:55,00:06:46,52.60,50.40,0.00,'861919084308583,SOBT,2026-04-25 11:32:09,2026-04-25 11:38:55,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
355,ST-HPSC-NCR-074,HPSC_Crossing Republic Golf Course GBD_1,Delhi,Noida,Noida,AM MNSF,2026-04-25 11:27:27,2026-04-25 11:30:32,00:03:05,48.50,49.00,0.00,'861919084284875,SOBT,2026-04-25 11:27:27,2026-04-25 11:30:32,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
356,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-25 11:24:11,2026-04-25 12:30:25,01:06:14,651.36,649.86,0.00,'866082076610527,SOBT,2026-04-25 11:16:41,2026-04-25 12:29:57,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
357,ST-DELHI-HPSC-004,HPSC_Sector 10B_Sector 37,Delhi,Delhi,Gurgoan,Door-Open,2026-04-25 11:23:54,2026-04-25 11:59:09,00:35:15,53.10,54.00,0.00,'866082076637801,SOEB,2026-04-25 00:00:00,2026-04-26 00:00:00,"Level-1, Status-No.Block by Server, Number-8395061400; Level-2, Status-No.Block by Server, Number-8395061400"
358,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-25 11:23:14,2026-04-25 11:23:49,00:00:35,651.36,651.36,0.00,'866082076610527,SOBT,2026-04-25 11:16:41,2026-04-25 12:29:57,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
359,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,TPMS Supply Failed,2026-04-25 11:22:11,2026-04-25 11:22:46,00:00:35,652.86,652.36,0.00,'866082076610527,SOBT,2026-04-25 11:16:41,2026-04-25 12:29:57,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400"
360,ST-MAH-OD-0036,BoradeBankarWastiMoshi,Maharashtra,Pune,Pune,AM MNSF,2026-04-25 11:21:07,2026-04-25 11:35:50,00:14:43,51.70,50.70,0.00,'861919084260586,SOBT,2026-04-25 11:21:07,2026-04-25 11:35:50,"Level-1, Status-DIALING, Number-9975894886; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
361,ST-DELHI-HPSC-188,HPSC_Sector 63 A_3,Delhi,Noida,Noida,AM MNSF,2026-04-25 11:17:11,2026-04-25 12:30:58,01:13:47,51.40,48.40,0.00,'866082076638031,SOBT,2026-04-25 11:17:11,2026-04-25 12:30:58,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
362,ST_MUM_HPSC_050,Matoshree Apt,Mumbai,Mumbai,MUMBAI,TPMS Battery Low,2026-04-25 11:17:05,2026-04-25 11:25:35,00:08:30,0.00,0.00,0.00,'866082076649632,SOEB,2026-04-25 00:00:00,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
363,ST_MUM_HPSC_050,Matoshree Apt,Mumbai,Mumbai,MUMBAI,TPMS Supply Failed,2026-04-25 11:17:05,2026-04-25 11:25:35,00:08:30,0.00,0.00,0.00,'866082076649632,SOEB,2026-04-25 00:00:00,2026-04-26 00:00:00,"Level-1, Status-DIALING, Number-9833144457; Level-2, Status-DIALING, Number-8097618466"
364,ST-DELHI-HPSC-011,HPSC_Sector 63 A_2,Delhi,Noida,Noida,L LVD Cut,2026-04-25 11:16:41,2026-04-25 11:18:12,00:01:31,0.00,0.00,0.00,'866082076610527,SOBT,2026-04-25 11:16:41,2026-04-25 12:29:57,-
365,ST-DELHI-HPSC-074,HPSC_Bahalolpur,Delhi,Noida,Noida,AM MNSF,2026-04-25 11:16:37,2026-04-25 11:36:52,00:20:15,51.78,50.21,0.00,'861919082178004,SOBT,2026-04-25 11:16:37,2026-04-25 11:36:52,"Level-1, Status-No.Block by Server, Number-9717185678; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
366,ST-MAH-OD-0011,Arni-BSNL Exch,Maharashtra,Nashik,Nashik,AM MNSF,2026-04-25 11:16:15,2026-04-25 11:22:35,00:06:20,51.14,49.28,0.00,'861919084333813,SOBT,2026-04-25 11:16:15,2026-04-25 11:22:35,"Level-1, Status-DIALING, Number-9689186432; Level-2, Status-DIALING, Number-9975894886; Level-3, Status-DIALING, Number-8888806810"
367,ST-DELHI-HPSC-273,HPSC_GZB_Agraula_Sector A 1,Delhi,Ghaziabad,Ghaziabad,AM MNSF,2026-04-25 11:15:19,2026-04-25 11:33:32,00:18:13,50.20,49.80,0.00,'866082076630889,SOBT,2026-04-25 11:15:19,2026-04-25 11:33:32,"Level-1, Status-No.Block by Server, Number-8448102503; Level-2, Status-No.Block by Server, Number-8395061400; Level-3, Status-No.Block by Server, Number-6397156643"
368,STPL-KA-BGLR-OD-033,MTP-Silver Oak (E2),Karnataka,Bangalore,Bangalore,Mains Failed,2026-04-25 11:14:15,2026-04-25 11:32:38,00:18:23,0.00,0.00,0.00,'866082076609081,SOBT,2026-04-25 11:14:15,2026-04-25 11:32:38,"Level-1, Status-DIALING, Number-9483795832; Level-2, Status-DIALING, Number-9483795832"
